,age,type_employer,education,education_num,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,pred
4692,19,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,22,United-States,0
4693,40,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Male,0,0,40,United-States,0
4694,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,0
4695,46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3103,0,52,United-States,0
4696,52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
4697,23,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,0
4698,27,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,United-States,0
4699,55,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,1
4700,38,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
4701,19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
4702,53,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
4703,32,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,0
4704,32,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
4706,29,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
4707,52,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
4708,25,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,0
4709,31,State-gov,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,13,United-States,0
4711,81,Self-emp-not-inc,1st-4th,2,Widowed,Sales,Other-relative,White,Male,0,0,45,Mexico,0
4713,40,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
4714,54,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
4715,51,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,1
4716,54,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,Puerto-Rico,0
4717,46,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
4718,29,Private,Some-college,10,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,0
4719,27,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,0
4721,37,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1
4722,44,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,99,United-States,1
4723,29,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,0
4724,23,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,1602,12,United-States,0
4725,54,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,1
4727,21,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0
4728,66,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,13,United-States,0
4729,25,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0
4730,18,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,0
4731,48,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,1
4732,23,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
4733,33,Self-emp-not-inc,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,0
4734,34,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,0
4735,35,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
4736,35,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
4737,62,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,2174,0,40,United-States,0
4738,48,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
4739,44,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
4741,42,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
4742,37,Private,Some-college,10,Never-married,Transport-moving,Unmarried,White,Female,0,0,20,Puerto-Rico,0
4743,30,Private,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,0
4744,32,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,36,United-States,0
4745,50,Private,Bachelors,13,Separated,Sales,Not-in-family,White,Male,0,0,40,United-States,0
4746,37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
4747,41,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
4748,48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1
4749,19,Private,11th,7,Never-married,Craft-repair,Other-relative,White,Male,0,0,25,United-States,0
4750,44,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Male,0,0,40,United-States,0
4751,47,Federal-gov,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
4752,41,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,Japan,0
4753,61,Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
4754,49,Private,Bachelors,13,Married-spouse-absent,Transport-moving,Unmarried,White,Male,0,0,30,Columbia,0
4755,33,Local-gov,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,0,1669,55,United-States,0
4757,20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
4758,43,Private,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
4759,21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0
4760,34,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,0
4761,36,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0
4762,46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1
4763,25,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,75,United-States,0
4764,24,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,0
4767,41,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,1485,40,United-States,0
4768,20,Private,12th,8,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
4769,35,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,0
4770,18,Private,9th,5,Never-married,Other-service,Own-child,Black,Male,0,0,15,United-States,0
4771,27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
4772,60,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
4773,30,Local-gov,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0
4774,45,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,0
4775,28,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0
4776,43,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
4777,69,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,50,United-States,1
4778,53,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,1
4779,22,Private,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,0
4780,56,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,48,United-States,0
4781,31,Private,Assoc-acdm,12,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,0
4782,37,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,0,0,48,United-States,0
4783,31,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,34,United-States,0
4784,18,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,United-States,0
4785,43,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,1
4786,51,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
4787,33,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0
4788,33,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,0
4789,25,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
4791,49,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,1902,40,United-States,0
4792,33,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
4795,24,Private,11th,7,Never-married,Farming-fishing,Unmarried,White,Male,2463,0,40,United-States,0
4796,23,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,0
4797,31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
4798,32,Private,10th,6,Separated,Other-service,Unmarried,White,Female,0,0,42,United-States,0
4799,39,Local-gov,12th,8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,1
4800,40,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,Jamaica,0
4801,36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,United-States,1
4802,47,Private,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,16,Germany,0
4803,47,State-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
4804,19,Private,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0
4805,50,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
4806,22,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,0
4807,38,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States,0
4808,54,Local-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
4809,37,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
4810,38,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,1
4811,52,Private,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,0
4812,23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,20,Haiti,0
4813,34,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1651,38,United-States,0
4814,58,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,0
4815,29,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,0
4816,41,Self-emp-inc,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Honduras,0
4818,25,State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
4819,37,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0
4820,56,Self-emp-not-inc,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,50,United-States,0
4821,40,Private,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States,0
4823,49,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,14344,0,45,United-States,0
4824,61,Private,10th,6,Divorced,Other-service,Not-in-family,Black,Female,0,0,24,United-States,0
4825,29,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,0
4826,55,Private,Bachelors,13,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,35,Philippines,1
4827,39,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
4828,36,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
4829,45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,0
4830,30,Private,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
4831,53,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
4832,42,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
4833,38,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,1
4834,34,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
4835,18,Private,7th-8th,4,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
4836,58,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
4837,43,Private,HS-grad,9,Divorced,Adm-clerical,Other-relative,Black,Male,0,0,38,United-States,0
4838,41,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
4839,32,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,0
4840,52,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
4841,40,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
4842,31,Private,1st-4th,2,Never-married,Other-service,Other-relative,White,Female,0,0,25,El-Salvador,0
4843,24,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,0
4844,31,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
4845,56,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,0
4846,44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,70,Jamaica,0
4847,53,Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0
4848,24,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,0
4849,57,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,0
4851,20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,0
4852,65,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,1
4853,49,Private,HS-grad,9,Separated,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,0
4854,22,Private,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,15,United-States,0
4855,49,Self-emp-not-inc,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
4856,38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,1
4857,41,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,0
4858,37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
4859,70,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2246,8,United-States,0
4860,40,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
4861,20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,48,United-States,0
4862,33,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,84,United-States,0
4863,29,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,Hong,1
4864,33,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0
4865,55,Private,11th,7,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,0
4866,23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,42,United-States,0
4867,69,Federal-gov,11th,7,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,0
4869,48,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,0
4870,38,Self-emp-not-inc,11th,7,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,0
4871,41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Mexico,0
4872,35,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0
4873,31,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0
4874,26,Self-emp-not-inc,HS-grad,9,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,0
4875,33,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,Mexico,0
4876,21,State-gov,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
4877,32,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,0
4879,31,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,14344,0,50,United-States,0
4880,37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,37,United-States,1
4881,25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
4882,39,Private,10th,6,Never-married,Other-service,Unmarried,White,Female,0,0,25,Mexico,0
4883,40,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
4884,44,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,1
4885,27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0
4886,58,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
