,age,type_employer,education,education_num,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,pred
4890,40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.635674796336
4891,55,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,2.33567442699
4892,60,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Hungary,-1.54774815887
4893,45,Self-emp-inc,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,-2.54452019146
4894,74,Self-emp-not-inc,Bachelors,13,Widowed,Craft-repair,Not-in-family,White,Male,15831,0,8,Germany,-3.54971226596
4895,47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,-0.445695454699
4896,50,Self-emp-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,Germany,-0.0107348773582
4897,47,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,Italy,-0.666023658898
4898,31,Private,9th,5,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-4.34632895328
4899,53,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,1.50878692769
4900,23,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3942,0,40,United-States,-3.88238714283
4901,24,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-3.83404847014
4902,29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,-1.8282098583
4903,32,?,Assoc-acdm,12,Never-married,?,Unmarried,White,Male,0,0,20,United-States,-3.76560238284
4904,24,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,35,United-States,-2.93156911176
4905,28,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,30,United-States,-3.84006119655
4906,27,Private,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,0,0,40,Mexico,-6.44023751136
4907,35,Private,11th,7,Separated,Other-service,Unmarried,White,Male,0,0,20,United-States,-5.49644977471
4908,56,Federal-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,-1.04061391655
4909,58,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7688,0,30,United-States,0.471579761922
4910,53,Private,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,35,United-States,-2.55172645707
4911,29,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,?,-3.47306956882
4912,48,Private,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,34,United-States,-6.30515788106
4913,35,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,Yugoslavia,-1.24273981009
4914,30,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,Mexico,-2.88096930101
4915,26,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-2.19909308687
4916,35,Private,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States,-4.31217336587
4917,41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1.14774575305
4918,47,Private,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,0,0,60,United-States,-0.68103845457
4919,27,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,-2.78736694229
4920,33,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,United-States,-1.07359291194
4921,31,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,20,United-States,-1.4075012836
4922,49,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-1.28309777895
4923,18,Private,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,-8.06424247875
4924,51,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1.97108790472
4925,29,Private,7th-8th,4,Divorced,Craft-repair,Unmarried,White,Female,0,0,55,United-States,-4.45428618172
4926,32,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,-3.19367940963
4927,28,Self-emp-not-inc,12th,8,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,-6.64340521221
4928,44,Private,12th,8,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,36,United-States,-3.62667529522
4929,32,Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,70,Cuba,-1.46052844112
4930,21,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,16,United-States,-6.69524795946
4931,34,Private,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,-3.76840467465
4932,36,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,-0.659870995985
4933,42,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,3.00099861364
4934,34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.71991750166
4935,47,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.654720976733
4936,35,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,72,United-States,-3.28209103231
4937,32,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,-3.72314000647
4938,57,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,38,United-States,-3.79050531698
4939,27,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,-2.54162403041
4940,36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,7688,0,40,United-States,-1.21208444071
4941,26,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,-4.27918286057
4942,51,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,2.82963403588
4943,22,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,-4.94964562379
4944,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1.1368250925
4945,46,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,0.842930225318
4946,25,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,-2.93957032081
4947,61,Self-emp-not-inc,9th,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,58,United-States,-1.20643283026
4948,47,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,-0.779692669038
4949,39,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,40,United-States,-0.313404829608
4950,48,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,6,United-States,0.371727799716
4951,25,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,21,United-States,-3.77663726722
4952,24,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,45,United-States,-4.64851804946
4953,38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1.16376514424
4954,29,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,Canada,-3.14596844737
4955,54,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,60,United-States,-1.97392699303
4956,61,Private,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0,0,35,United-States,-4.42562694986
4957,29,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,-2.48870377896
4958,45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.392100909785
4959,57,Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,-2.46729903429
4960,21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,32,United-States,-5.37120593072
4961,64,Private,Some-college,10,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,-3.39074352643
4962,50,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,35,Philippines,-1.42812424739
4963,27,Local-gov,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Male,0,0,16,United-States,-4.97925030744
4964,35,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,7688,0,20,United-States,-1.81434426637
4965,28,Self-emp-not-inc,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,-2.0767560006
4966,32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,-0.76621422074
4967,56,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Laos,-0.785588814962
4968,26,Private,12th,8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,-5.45293666873
4969,38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,10,United-States,-1.64444998253
4970,22,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,-4.69143159336
4971,42,Private,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,-3.41409439921
4972,49,Private,11th,7,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,-3.39634619992
4973,57,?,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,-2.93587125161
4974,56,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,-2.76773973728
4975,26,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-3.21772826666
4976,24,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,38,United-States,-4.71777741021
4977,32,Private,11th,7,Never-married,Priv-house-serv,Unmarried,Black,Female,0,0,40,United-States,-6.66625561884
4978,32,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,0.787134640818
4979,50,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.409696741344
4980,52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2105,0,40,United-States,-0.594865556909
4981,44,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0.335880068158
4982,33,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,30,United-States,-4.38077842466
4983,33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,-0.322415987863
4984,90,?,Bachelors,13,Widowed,?,Other-relative,White,Female,991,0,10,United-States,-3.08237569097
4985,20,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,-6.3013235046
4986,43,Private,Some-college,10,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,45,Mexico,-2.33696369239
4987,73,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,-1.470504402
4988,58,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,-3.48107825855
4989,43,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,32,United-States,1.00404974622
4990,34,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,-1.32887497257
4991,69,Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,-2.66726079297
4992,80,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,20,United-States,-4.73421697262
4993,33,Local-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,18,United-States,-4.35439959129
4994,40,Federal-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Puerto-Rico,-1.79114423463
4995,35,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,-0.260274950515
4996,43,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,-0.979019469431
4997,50,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,-1.0767575432
4998,32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.180118869938
4999,24,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,-5.06348934113
5000,46,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,70,United-States,1.11739188884
5001,59,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.168238868447
5002,69,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,16,United-States,-2.8323019762
5003,35,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,-3.28696393034
5004,32,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,-0.7552876488
5005,28,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,-1.34375113558
5006,42,State-gov,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,-2.52034336409
5007,50,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1.00741667359
5008,56,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,United-States,2.48979689216
5009,22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,-5.37431927644
5010,64,Private,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,12,United-States,-3.29164657306
5011,28,?,HS-grad,9,Never-married,?,Own-child,Black,Male,0,0,40,United-States,-4.18239653365
5012,45,Private,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,-0.830195440663
5013,35,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.245945343471
5014,34,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,-3.01296454176
5015,28,Private,11th,7,Separated,Craft-repair,Unmarried,White,Female,0,0,40,United-States,-4.90804452176
5016,18,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,-6.96828397866
5017,34,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,65,United-States,-1.17295813793
5018,35,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,-3.46863437613
5019,29,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,50,United-States,-1.78063302261
5020,25,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,-4.25730738059
5021,29,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-4.06168439614
5022,29,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,-3.74632210557
5023,48,Private,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,-0.20278381189
5024,53,Private,7th-8th,4,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,-4.37040350286
5025,42,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,0.240425405348
5026,30,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-1.13044797417
5027,79,Private,HS-grad,9,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,6,United-States,-1.35338715201
5028,45,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,3.18948020353
5029,40,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,-1.04409757737
5030,39,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.117057885055
5031,57,Local-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,35,United-States,-2.2216558051
5032,59,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,0.914669795773
5033,24,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,-4.93297157277
5034,53,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,-0.393545217959
5035,67,Self-emp-not-inc,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,2414,0,80,United-States,-2.08684557348
5036,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2.03895879992
5037,30,Private,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,0,35,United-States,-3.07089756253
5038,18,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,United-States,-5.35666104194
5039,28,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,-4.87972456045
5040,27,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,Mexico,-2.10979815779
5041,41,?,Some-college,10,Widowed,?,Unmarried,Black,Female,0,0,20,United-States,-3.46208211698
5042,31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1.4158828208
5043,36,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,-1.30461941164
5044,45,Self-emp-not-inc,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,-2.57767401302
5045,49,Self-emp-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,65,United-States,0.682646138919
